
===================================================
Simulating (simso.schedulers.EDF) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


27731865 Task 95_9 CPU 1
27821185 Task 27_9 CPU 5
28016033 Task 68_6 CPU 1
28055993 Task 34_3 CPU 3
28218320 Task 61_9 CPU 5
28404607 Task 67_5 CPU 4
28481395 Task 100_2 CPU 2
28592381 Task 4_11 CPU 1
28746189 Task 23_5 CPU 1
28779427 Task 42_10 CPU 2
28837133 Task 72_11 CPU 1
28854985 Task 3_18 CPU 1
28900222 Task 19_22 CPU 3
29007754 Task 97_1 CPU 1
29289981 Task 38_11 CPU 2
29315400 Task 92_10 CPU 4
29385236 Task 6_12 CPU 2
29471242 Task 51_1 CPU 1
29669501 Task 22_15 CPU 2
29707345 Task 9_9 CPU 2
30048953 Task 64_3 CPU 2
30276423 Task 19_23 CPU 3
30492883 Task 21_10 CPU 5
30552337 Task 3_19 CPU 1
30577487 Task 95_10 CPU 1
30669597 Task 58_7 CPU 4
30801252 Task 59_8 CPU 4
30891483 Task 61_10 CPU 5
30963575 Task 68_7 CPU 1
31070657 Task 12_5 CPU 1
31166543 Task 10_2 CPU 6
31199335 Task 28_4 CPU 1
31230043 Task 15_7 CPU 2
31298833 Task 27_10 CPU 5
31372874 Task 92_11 CPU 4
31451619 Task 4_12 CPU 1
31463990 Task 72_12 CPU 2
31468705 Task 45_5 CPU 6
31550775 Task 5_3 CPU 6
31652624 Task 19_24 CPU 3
31788751 Task 22_16 CPU 2
31977141 Task 42_11 CPU 2
32056621 Task 6_13 CPU 2
32218979 Task 38_12 CPU 2
32249689 Task 3_20 CPU 1
32573423 Task 53_5 CPU 5
32703379 Task 61_11 CPU 5
33023582 Task 72_13 CPU 2
33028825 Task 19_25 CPU 3
33064097 Task 40_5 CPU 1
33074461 Task 84_1 CPU 2
33190133 Task 96_5 CPU 1
33399986 Task 41_2 CPU 2
33420763 Task 9_10 CPU 1
33443571 Task 67_6 CPU 4
33590247 Task 95_11 CPU 1
33818818 Task 76_3 CPU 3
33880981 Task 21_11 CPU 5
33908001 Task 22_17 CPU 1
33947041 Task 3_21 CPU 1
34310857 Task 4_13 CPU 1
34337949 Task 61_12 CPU 5
34405026 Task 19_26 CPU 3
34728006 Task 6_14 CPU 1
34776481 Task 27_11 CPU 5
35147977 Task 38_13 CPU 1
35174855 Task 42_12 CPU 1
35633063 Task 64_4 CPU 1
35644393 Task 3_22 CPU 3
35781227 Task 19_27 CPU 3
35884503 Task 72_14 CPU 1
35932393 Task 47_2 CPU 6
35932736 Task 23_6 CPU 1
36027251 Task 22_18 CPU 1
36205757 Task 8_5 CPU 5
36298139 Task 59_9 CPU 4
36435050 Task 15_8 CPU 2
36801466 Task 91_1 CPU 1
37067073 Task 77_1 CPU 2
37134181 Task 9_11 CPU 1
37157428 Task 19_28 CPU 3
37170095 Task 4_14 CPU 1
37269079 Task 21_12 CPU 5
37340655 Task 92_12 CPU 4
37341745 Task 3_23 CPU 3
37399391 Task 6_15 CPU 1
37492550 Task 53_6 CPU 5
37914040 Task 49_2 CPU 4
38076975 Task 38_14 CPU 1
38146501 Task 22_19 CPU 1
38238653 Task 60_4 CPU 2
38254129 Task 27_12 CPU 5
38372569 Task 42_13 CPU 1
38533629 Task 19_29 CPU 3
38776082 Task 95_12 CPU 1
38838321 Task 12_6 CPU 1
38999576 Task 72_15 CPU 1
39039097 Task 3_24 CPU 3
39249344 Task 67_7 CPU 4
39335881 Task 45_6 CPU 6
39371854 Task 68_8 CPU 1
39487337 Task 59_10 CPU 4
39693980 Task 65_1 CPU 1
39787295 Task 96_6 CPU 2
39909830 Task 19_30 CPU 3
40029333 Task 4_15 CPU 2
40053132 Task 92_13 CPU 4
40070776 Task 6_16 CPU 2
40163788 Task 16_4 CPU 7
40265751 Task 22_20 CPU 2
40657177 Task 21_13 CPU 5
40736449 Task 3_25 CPU 3
40756103 Task 61_13 CPU 5
40847599 Task 9_12 CPU 1
41005973 Task 38_15 CPU 1
41214369 Task 20_3 CPU 8
41286031 Task 19_31 CPU 3
41330121 Task 40_6 CPU 1
41570283 Task 42_14 CPU 1
41599113 Task 28_5 CPU 2
41640057 Task 15_9 CPU 2
41675409 Task 98_1 CPU 1
41731777 Task 27_13 CPU 5
41871779 Task 81_1 CPU 2
42035602 Task 53_7 CPU 5
42083989 Task 34_4 CPU 3
42385001 Task 22_21 CPU 1
42433801 Task 3_26 CPU 3
42662232 Task 19_32 CPU 3
42742161 Task 6_17 CPU 2
42853543 Task 67_8 CPU 4
42888571 Task 4_16 CPU 2
43117030 Task 54_1 CPU 1
43119283 Task 23_7 CPU 2
43313673 Task 48_3 CPU 4
43383990 Task 92_14 CPU 2
43610859 Task 39_3 CPU 5
43836828 Task 58_8 CPU 4
43934971 Task 38_16 CPU 2
44038433 Task 19_33 CPU 3
44045275 Task 21_14 CPU 2
44131153 Task 3_27 CPU 3
44504251 Task 22_22 CPU 1
44561017 Task 9_13 CPU 1
44767997 Task 42_15 CPU 1
45136778 Task 80_1 CPU 1
45200731 Task 92_15 CPU 2
45209425 Task 27_14 CPU 5
45256697 Task 95_13 CPU 2
45257196 Task 8_6 CPU 3
45413546 Task 6_18 CPU 2
45414634 Task 19_34 CPU 3
45747809 Task 4_17 CPU 2
45828505 Task 3_28 CPU 3
45908999 Task 1_3 CPU 1
45983975 Task 60_5 CPU 2
46250408 Task 68_9 CPU 1
46605985 Task 12_7 CPU 1
46623501 Task 22_23 CPU 1
46790835 Task 19_35 CPU 3
46834864 Task 63_2 CPU 5
46845064 Task 15_10 CPU 2
46863969 Task 38_17 CPU 1
47182494 Task 92_16 CPU 2
47203057 Task 45_7 CPU 6
47303320 Task 64_5 CPU 1
47326162 Task 5_4 CPU 6
47433373 Task 21_15 CPU 2
47482616 Task 61_14 CPU 5
47525857 Task 3_29 CPU 3
47873410 Task 95_14 CPU 2
47965711 Task 42_16 CPU 1
48084931 Task 6_19 CPU 2
48167036 Task 19_36 CPU 3
48274435 Task 9_14 CPU 1
48548949 Task 53_8 CPU 5
48607047 Task 4_18 CPU 2
48610536 Task 31_2 CPU 3
48687073 Task 27_15 CPU 5
48742751 Task 22_24 CPU 1
48788978 Task 68_10 CPU 1
48922356 Task 59_11 CPU 4
49075518 Task 100_3 CPU 2
49191113 Task 72_16 CPU 1
49223209 Task 3_30 CPU 1
49543237 Task 19_37 CPU 1
49596145 Task 40_7 CPU 1
49792967 Task 38_18 CPU 1
50197742 Task 67_9 CPU 4
50305830 Task 23_8 CPU 2
50326067 Task 76_4 CPU 3
50598636 Task 92_17 CPU 2
50642043 Task 58_9 CPU 4
50756316 Task 6_20 CPU 2
50821471 Task 21_16 CPU 2
50862001 Task 22_25 CPU 1
50919438 Task 19_38 CPU 1
50920561 Task 3_31 CPU 2
51163425 Task 42_17 CPU 1
51250594 Task 68_11 CPU 1
51466285 Task 4_19 CPU 2
51642543 Task 96_7 CPU 2
51920978 Task 72_17 CPU 1
51987853 Task 9_15 CPU 1
51998891 Task 28_6 CPU 2
52050071 Task 15_11 CPU 2
52164721 Task 27_16 CPU 5
52295639 Task 19_39 CPU 1
52388427 Task 57_2 CPU 1
52431473 Task 26_3 CPU 3
52617913 Task 3_32 CPU 2
52721965 Task 38_19 CPU 1
52981251 Task 22_26 CPU 1
53193492 Task 61_15 CPU 5
53318106 Task 92_18 CPU 2
53322911 Task 68_12 CPU 1
53427701 Task 6_21 CPU 2
53551717 Task 16_5 CPU 7
53671840 Task 19_40 CPU 1
53827574 Task 60_6 CPU 2
54209569 Task 21_17 CPU 2
54214572 Task 95_15 CPU 1
54277174 Task 58_10 CPU 4
54308635 Task 8_7 CPU 3
54315265 Task 3_33 CPU 2
54325523 Task 4_20 CPU 1
54361139 Task 42_18 CPU 1
54373649 Task 12_8 CPU 2
54459826 Task 96_8 CPU 2
54698222 Task 71_2 CPU 1
54908976 Task 93_2 CPU 2
55048041 Task 19_41 CPU 1
55070233 Task 45_8 CPU 6
55100501 Task 22_27 CPU 1
55597319 Task 92_19 CPU 2
55642369 Task 27_17 CPU 5
55650963 Task 38_20 CPU 1
55701271 Task 9_16 CPU 1
55867851 Task 67_10 CPU 4
56012617 Task 3_34 CPU 2
56099086 Task 6_22 CPU 2
56105646 Task 61_16 CPU 5
56111985 Task 34_5 CPU 3
56287798 Task 68_13 CPU 1
56424242 Task 19_42 CPU 1
56696674 Task 64_6 CPU 1
56823963 Task 72_18 CPU 1
57184761 Task 4_21 CPU 1
57219751 Task 22_28 CPU 1
57255078 Task 15_12 CPU 2
57431459 Task 53_9 CPU 5
57492377 Task 23_9 CPU 2
57558853 Task 42_19 CPU 1
57597667 Task 21_18 CPU 2
57709969 Task 3_35 CPU 2
57800443 Task 19_43 CPU 1
57862169 Task 40_8 CPU 1
58149491 Task 96_9 CPU 2
58579961 Task 38_21 CPU 1
58730380 Task 82_2 CPU 2
58770471 Task 6_23 CPU 1
59119341 Task 61_17 CPU 5
59120017 Task 27_18 CPU 1
59176644 Task 19_44 CPU 1
59186542 Task 67_11 CPU 4
59339001 Task 22_29 CPU 1
59407321 Task 3_36 CPU 2
59414689 Task 9_17 CPU 1
59516385 Task 72_19 CPU 1
59912005 Task 95_16 CPU 1
59955317 Task 68_14 CPU 1
60043999 Task 4_22 CPU 1
60153312 Task 59_12 CPU 4
60158079 Task 58_11 CPU 1
60414473 Task 92_20 CPU 2
60552845 Task 19_45 CPU 1
60756567 Task 42_20 CPU 1
60827989 Task 61_18 CPU 5
60909984 Task 96_10 CPU 2
60985765 Task 21_19 CPU 2
61104673 Task 3_37 CPU 2
61378057 Task 98_2 CPU 1
61441856 Task 6_24 CPU 2
61458251 Task 22_30 CPU 3
61508959 Task 38_22 CPU 2
61576955 Task 53_10 CPU 5
61821553 Task 20_4 CPU 8
61929046 Task 19_46 CPU 2
61987460 Task 64_7 CPU 1
62141313 Task 12_9 CPU 2
62333085 Task 10_3 CPU 6
62398669 Task 28_7 CPU 2
62460085 Task 15_13 CPU 2
62597665 Task 27_19 CPU 1
62802025 Task 3_38 CPU 2
62903237 Task 4_23 CPU 1
62937409 Task 45_9 CPU 6
63019762 Task 68_15 CPU 1
63101549 Task 5_5 CPU 6
63128107 Task 9_18 CPU 1
63268719 Task 72_20 CPU 1
63305247 Task 19_47 CPU 2
63360074 Task 8_8 CPU 3
63577501 Task 22_31 CPU 3
63896352 Task 59_13 CPU 4
63954281 Task 42_21 CPU 1
64034346 Task 60_7 CPU 2
64113241 Task 6_25 CPU 1
64373863 Task 21_20 CPU 2
64437957 Task 38_23 CPU 2
64489981 Task 58_12 CPU 1
64499377 Task 3_39 CPU 2
64678924 Task 23_10 CPU 2
64680145 Task 61_19 CPU 5
64681448 Task 19_48 CPU 1
64970509 Task 48_4 CPU 4
65023577 Task 96_11 CPU 2
65129227 Task 24_2 CPU 1
65382966 Task 100_4 CPU 2
65416288 Task 39_4 CPU 5
65499993 Task 92_21 CPU 2
65573196 Task 95_17 CPU 1
65696751 Task 22_32 CPU 3
65762475 Task 4_24 CPU 1
66032529 Task 53_11 CPU 1
66055930 Task 17_2 CPU 8
66057649 Task 19_49 CPU 1
66075313 Task 27_20 CPU 1
66128193 Task 40_9 CPU 1
66196729 Task 3_40 CPU 2
66784626 Task 6_26 CPU 1
66799971 Task 41_3 CPU 2
66841525 Task 9_19 CPU 1
66939646 Task 16_6 CPU 7
67064286 Task 55_1 CPU 1
67151995 Task 42_22 CPU 1
67366955 Task 38_24 CPU 1
67401543 Task 61_20 CPU 5
67433850 Task 19_50 CPU 1
67474177 Task 92_22 CPU 1
67665092 Task 15_14 CPU 1
67761961 Task 21_21 CPU 3
67777025 Task 59_14 CPU 4
67816001 Task 22_33 CPU 3
67894081 Task 3_41 CPU 1
68110848 Task 64_8 CPU 1
68264079 Task 96_12 CPU 1
68505075 Task 95_18 CPU 1
68621713 Task 4_25 CPU 1
68765862 Task 67_12 CPU 4
68810051 Task 19_51 CPU 1
68863498 Task 1_4 CPU 1
68978629 Task 58_13 CPU 3
69057181 Task 61_21 CPU 5
69101791 Task 62_1 CPU 1
69456011 Task 6_27 CPU 1
69552961 Task 27_21 CPU 1
69591433 Task 3_42 CPU 3
69908977 Task 12_10 CPU 2
69935251 Task 22_34 CPU 3
70139981 Task 34_6 CPU 3
70186252 Task 19_52 CPU 1
70295953 Task 38_25 CPU 1
70349709 Task 42_23 CPU 1
70554943 Task 9_20 CPU 1
70804585 Task 45_10 CPU 6
71017678 Task 92_23 CPU 1
71150059 Task 21_22 CPU 3
71288785 Task 3_43 CPU 3
71371437 Task 61_22 CPU 5
71480951 Task 4_26 CPU 1
71562453 Task 19_53 CPU 1
71864785 Task 47_3 CPU 6
71865471 Task 23_11 CPU 2
72038035 Task 64_9 CPU 1
72051854 Task 59_15 CPU 4
72054501 Task 22_35 CPU 3
72127396 Task 6_28 CPU 1
72411513 Task 8_9 CPU 3
72798447 Task 28_8 CPU 2
72817903 Task 72_21 CPU 1
72870099 Task 15_15 CPU 1
72938654 Task 19_54 CPU 2
72986137 Task 3_44 CPU 3
73030609 Task 27_22 CPU 1
73162103 Task 92_24 CPU 1
73224951 Task 38_26 CPU 1
73475390 Task 67_13 CPU 4
73503185 Task 61_23 CPU 5
73547423 Task 42_24 CPU 1
73880825 Task 68_16 CPU 1
74173751 Task 22_36 CPU 3
74268361 Task 9_21 CPU 1
74314855 Task 19_55 CPU 2
74340189 Task 4_27 CPU 1
74394217 Task 40_10 CPU 1
74420052 Task 95_19 CPU 1
74490903 Task 72_22 CPU 1
74538157 Task 21_23 CPU 3
74683489 Task 3_45 CPU 3
74798781 Task 6_29 CPU 1
75210359 Task 92_25 CPU 1
75393217 Task 58_14 CPU 3
75691056 Task 19_56 CPU 2
75828079 Task 49_3 CPU 4
76005247 Task 76_5 CPU 3
76123928 Task 59_16 CPU 1
76153949 Task 38_27 CPU 1
76192615 Task 61_24 CPU 5
76293001 Task 22_37 CPU 3
76380841 Task 3_46 CPU 3
76508257 Task 27_23 CPU 1
76621665 Task 95_20 CPU 1
76745137 Task 42_25 CPU 1
77049230 Task 92_26 CPU 1
77067257 Task 19_57 CPU 2
77096232 Task 89_1 CPU 1
77158160 Task 63_3 CPU 5
77199427 Task 4_28 CPU 2
77447530 Task 67_14 CPU 4
77470166 Task 6_30 CPU 1
77676641 Task 12_11 CPU 2
77926255 Task 21_24 CPU 3
77981779 Task 9_22 CPU 1
78061478 Task 61_25 CPU 5
78075106 Task 15_16 CPU 1
78078193 Task 3_47 CPU 3
78156509 Task 68_17 CPU 2
78412251 Task 22_38 CPU 3
78443458 Task 19_58 CPU 2
78647209 Task 26_4 CPU 3
78671761 Task 45_11 CPU 6
78702937 Task 100_5 CPU 2
78830023 Task 58_15 CPU 3
78876936 Task 5_6 CPU 6
79052018 Task 23_12 CPU 2
79082947 Task 38_28 CPU 1
79090866 Task 72_23 CPU 2
79091484 Task 96_13 CPU 3
79173436 Task 92_27 CPU 1
79775545 Task 3_48 CPU 3
79819659 Task 19_59 CPU 2
79942851 Task 42_26 CPU 1
79985905 Task 27_24 CPU 1
80031271 Task 95_21 CPU 2
80058665 Task 4_29 CPU 2
80141551 Task 6_31 CPU 1
80222227 Task 52_1 CPU 1
80321916 Task 64_10 CPU 2
80327575 Task 16_7 CPU 7
80531501 Task 22_39 CPU 3
81195860 Task 19_60 CPU 2
81314353 Task 21_25 CPU 3
81462952 Task 8_10 CPU 3
81472897 Task 3_49 CPU 2
81576836 Task 92_28 CPU 2
81604116 Task 71_3 CPU 2
81668364 Task 90_1 CPU 3
81695197 Task 9_23 CPU 4
82011945 Task 38_29 CPU 2
82120539 Task 61_26 CPU 5
82296153 Task 95_22 CPU 2
82390984 Task 72_24 CPU 2
82428737 Task 20_5 CPU 8
82572061 Task 19_61 CPU 2
82650751 Task 22_40 CPU 3
82660241 Task 40_11 CPU 1
82812936 Task 6_32 CPU 1
82868542 Task 53_12 CPU 1
82917903 Task 4_30 CPU 2
83140565 Task 42_27 CPU 1
83170249 Task 3_50 CPU 2
83198225 Task 28_9 CPU 2
83280113 Task 15_17 CPU 1
83357579 Task 60_8 CPU 2
83463553 Task 27_25 CPU 1
83887346 Task 92_29 CPU 2
83936734 Task 72_25 CPU 2
83948262 Task 19_62 CPU 1
84167977 Task 34_7 CPU 3
84702451 Task 21_26 CPU 3
84770001 Task 22_41 CPU 3
84867601 Task 3_51 CPU 2
84883941 Task 95_23 CPU 2
84940943 Task 38_30 CPU 2
85324463 Task 19_63 CPU 1
85385850 Task 61_27 CPU 5
85408615 Task 9_24 CPU 4
85444305 Task 12_12 CPU 2
85484321 Task 6_33 CPU 1
85579792 Task 92_30 CPU 2
85777141 Task 4_31 CPU 2
85923177 Task 62_2 CPU 1
86076322 Task 68_18 CPU 2
86237656 Task 99_1 CPU 1
86238565 Task 23_13 CPU 2
86338279 Task 42_28 CPU 1
86479307 Task 32_2 CPU 6
86538937 Task 45_12 CPU 1
86564953 Task 3_52 CPU 2
86627345 Task 48_5 CPU 4
86700664 Task 19_64 CPU 1
86873077 Task 59_17 CPU 1
86889251 Task 22_42 CPU 3
86941201 Task 27_26 CPU 1
86995964 Task 58_16 CPU 3
87221717 Task 39_5 CPU 5
87353512 Task 61_28 CPU 1
87463429 Task 67_15 CPU 4
87869941 Task 38_31 CPU 2
88051182 Task 86_2 CPU 1
88076865 Task 19_65 CPU 2
88090549 Task 21_27 CPU 3
88155706 Task 6_34 CPU 2
88192728 Task 57_3 CPU 3
88262305 Task 3_53 CPU 2
88485120 Task 15_18 CPU 1
88636379 Task 4_32 CPU 2
88681380 Task 68_19 CPU 2
89008501 Task 22_43 CPU 3
89122033 Task 9_25 CPU 4
89453066 Task 19_66 CPU 2
89535993 Task 42_29 CPU 1
89891386 Task 53_13 CPU 1
89959657 Task 3_54 CPU 2
90192280 Task 61_29 CPU 1
90418849 Task 27_27 CPU 1
90447237 Task 92_31 CPU 2
90514391 Task 8_11 CPU 3
90798939 Task 38_32 CPU 2
90827091 Task 6_35 CPU 2
90829267 Task 19_67 CPU 1
90926265 Task 40_12 CPU 1
91111235 Task 13_2 CPU 1
91127751 Task 22_44 CPU 3
91446476 Task 76_6 CPU 3
91478647 Task 21_28 CPU 1
91495617 Task 4_33 CPU 2
91621142 Task 64_11 CPU 2
91657009 Task 3_55 CPU 1
91708689 Task 59_18 CPU 1
91817997 Task 1_5 CPU 1
92162682 Task 60_9 CPU 2
92205468 Task 19_68 CPU 1
92269055 Task 58_17 CPU 3
92313331 Task 61_30 CPU 1
92395756 Task 95_24 CPU 2
92537025 Task 67_16 CPU 4
92733707 Task 42_30 CPU 1
92798978 Task 100_6 CPU 2
92835451 Task 9_26 CPU 4
93055735 Task 25_2 CPU 4
93158694 Task 68_20 CPU 2
93211969 Task 12_13 CPU 2
93247001 Task 22_45 CPU 3
93354361 Task 3_56 CPU 1
93387268 Task 73_2 CPU 1
93425112 Task 23_14 CPU 2
93498476 Task 6_36 CPU 2
93499627 Task 10_4 CPU 6
93530796 Task 98_3 CPU 1
93581669 Task 19_69 CPU 2
93598003 Task 28_10 CPU 2
93690127 Task 15_19 CPU 2
93715504 Task 16_8 CPU 7
93727937 Task 38_33 CPU 3
93794196 Task 53_14 CPU 3
93896497 Task 27_28 CPU 2
93924866 Task 92_32 CPU 3
94354855 Task 4_34 CPU 2
94406113 Task 45_13 CPU 1
94652323 Task 5_7 CPU 6
94672357 Task 61_31 CPU 1
94841538 Task 95_25 CPU 2
94866745 Task 21_29 CPU 1
94957870 Task 19_70 CPU 2
95051713 Task 3_57 CPU 1
95154471 Task 68_21 CPU 2
95266195 Task 59_19 CPU 1
95366251 Task 22_46 CPU 3
95561016 Task 81_2 CPU 2
95589933 Task 72_26 CPU 1
95931421 Task 42_31 CPU 1
96169861 Task 6_37 CPU 1
96255466 Task 84_2 CPU 1
96334071 Task 19_71 CPU 1
96548869 Task 9_27 CPU 4
96644204 Task 50_2 CPU 4
96656935 Task 38_34 CPU 3
96749065 Task 3_58 CPU 1
96949644 Task 61_32 CPU 1
96993562 Task 58_18 CPU 3
97214093 Task 4_35 CPU 2
97221071 Task 31_3 CPU 3
97374145 Task 27_29 CPU 2
97456694 Task 53_15 CPU 1
97485501 Task 22_47 CPU 1
97710272 Task 19_72 CPU 1
98195973 Task 34_8 CPU 1
98254843 Task 21_30 CPU 1
98446417 Task 3_59 CPU 1
98462875 Task 68_22 CPU 2
98841246 Task 6_38 CPU 1
98872157 Task 59_20 CPU 2
98895134 Task 15_20 CPU 2
98940754 Task 95_26 CPU 1
99086473 Task 19_73 CPU 1
99129135 Task 42_32 CPU 1
99192289 Task 40_13 CPU 1
99194434 Task 78_2 CPU 2
99206950 Task 67_17 CPU 4
99215979 Task 61_33 CPU 1
99565830 Task 8_12 CPU 3
99585933 Task 38_35 CPU 1
99604751 Task 22_48 CPU 1
99754271 Task 92_33 CPU 3
Total Migrations: 8
Total Pre-emptions: 167
Total Exceeded Count: 0
Fitness Score: 175

===================================================
Simulating (simso.schedulers.EPDF) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 19
Total Pre-emptions: 508
Total Exceeded Count: 155
Fitness Score: 8277

===================================================
Simulating (simso.schedulers.EPDF) on config (config_overhead_4_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 4
Total Pre-emptions: 337
Total Exceeded Count: 33
Fitness Score: 1991

===================================================
Simulating (simso.schedulers.EPDF) on config (config_overhead_6_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 1
Total Pre-emptions: 300
Total Exceeded Count: 20
Fitness Score: 1301

===================================================
Simulating (simso.schedulers.EPDF) on config (config_overhead_8_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 3
Total Pre-emptions: 250
Total Exceeded Count: 12
Fitness Score: 853

===================================================
Simulating (simso.schedulers.RM) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 76
Total Pre-emptions: 576
Total Exceeded Count: 0
Fitness Score: 652

===================================================
Simulating (simso.schedulers.RM) on config (config_overhead_4_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 19
Total Pre-emptions: 299
Total Exceeded Count: 0
Fitness Score: 318

===================================================
Simulating (simso.schedulers.RM) on config (config_overhead_6_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 12
Total Pre-emptions: 191
Total Exceeded Count: 0
Fitness Score: 203

===================================================
Simulating (simso.schedulers.RM) on config (config_overhead_8_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


Total Migrations: 8
Total Pre-emptions: 167
Total Exceeded Count: 0
Fitness Score: 175

===================================================
Simulating (simso.schedulers.LLF) on config (config_overhead_2_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


1000000 hold 1000
2000000 hold 1000
3000000 hold 1000
4000000 hold 1000
5000000 hold 1000
6000000 hold 1000
7000000 hold 1000
8000000 hold 1000
9000000 hold 1000
10000000 hold 1000
11000000 hold 1000
12000000 hold 1000
13000000 hold 1000
14000000 hold 1000
15000000 hold 1000
16000000 hold 1000
17000000 hold 1000
18000000 hold 1000
19000000 hold 1000
20000000 hold 1000
21000000 hold 1000
22000000 hold 1000
23000000 hold 1000
24000000 hold 1000
25000000 hold 1000
26000000 hold 1000
27000000 hold 1000
28000000 hold 1000
29000000 hold 1000
30000000 hold 1000
31000000 hold 1000
32000000 hold 1000
33000000 hold 1000
34000000 hold 1000
35000000 hold 1000
36000000 hold 1000
37000000 hold 1000
38000000 hold 1000
39000000 hold 1000
40000000 hold 1000
41000000 hold 1000
42000000 hold 1000
43000000 hold 1000
44000000 hold 1000
45000000 hold 1000
46000000 hold 1000
47000000 hold 1000
48000000 hold 1000
49000000 hold 1000
50000000 hold 1000
51000000 hold 1000
52000000 hold 1000
53000000 hold 1000
54000000 hold 1000
55000000 hold 1000
56000000 hold 1000
57000000 hold 1000
58000000 hold 1000
59000000 hold 1000
60000000 hold 1000
61000000 hold 1000
62000000 hold 1000
63000000 hold 1000
64000000 hold 1000
65000000 hold 1000
66000000 hold 1000
67000000 hold 1000
68000000 hold 1000
69000000 hold 1000
70000000 hold 1000
71000000 hold 1000
72000000 hold 1000
73000000 hold 1000
74000000 hold 1000
75000000 hold 1000
76000000 hold 1000
77000000 hold 1000
78000000 hold 1000
79000000 hold 1000
80000000 hold 1000
81000000 hold 1000
82000000 hold 1000
83000000 hold 1000
84000000 hold 1000
85000000 hold 1000
86000000 hold 1000
87000000 hold 1000
88000000 hold 1000
89000000 hold 1000
90000000 hold 1000
91000000 hold 1000
92000000 hold 1000
93000000 hold 1000
94000000 hold 1000
95000000 hold 1000
96000000 hold 1000
97000000 hold 1000
98000000 hold 1000
99000000 hold 1000
100000000 hold 1000
Total Migrations: 78
Total Pre-emptions: 670
Total Exceeded Count: 0
Fitness Score: 748

===================================================
Simulating (simso.schedulers.LLF) on config (config_overhead_4_50_50.xml) 
with sim module (default_simulator).
Chroms: 30, Gen: 100, ESC: 0.1 0.5 0.4, MR: 1.5
Selection: Roulette, MS: False, Crossover: OX2, Keep Elite: False
===================================================


1000000 hold 1000
2000000 hold 1000
3000000 hold 1000
4000000 hold 1000
5000000 hold 1000
6000000 hold 1000
7000000 hold 1000
8000000 hold 1000
9000000 hold 1000
10000000 hold 1000
11000000 hold 1000
12000000 hold 1000
13000000 hold 1000
14000000 hold 1000
15000000 hold 1000
16000000 hold 1000
17000000 hold 1000
18000000 hold 1000
19000000 hold 1000
20000000 hold 1000
21000000 hold 1000
22000000 hold 1000
23000000 hold 1000
24000000 hold 1000
25000000 hold 1000
26000000 hold 1000
27000000 hold 1000
28000000 hold 1000
29000000 hold 1000
30000000 hold 1000
31000000 hold 1000
32000000 hold 1000
33000000 hold 1000
34000000 hold 1000
35000000 hold 1000
36000000 hold 1000
37000000 hold 1000
38000000 hold 1000
39000000 hold 1000
40000000 hold 1000
41000000 hold 1000
42000000 hold 1000
43000000 hold 1000
44000000 hold 1000
45000000 hold 1000
46000000 hold 1000
47000000 hold 1000
48000000 hold 1000
49000000 hold 1000
50000000 hold 1000
51000000 hold 1000
52000000 hold 1000
53000000 hold 1000
54000000 hold 1000
55000000 hold 1000
56000000 hold 1000
57000000 hold 1000
58000000 hold 1000
59000000 hold 1000
